customer_id,age,gender,employment_status,monthly_income,loan_amount,loan_term,loan_purpose,credit_score,bvn_verified,previous_loans,previous_defaults,guarantor_available,region,defaulted
CUST01239,41,Female,Student,25476,94601,9,Medical,452,1,1,0,1,Kano,1
CUST01240,41,Male,Employed,151834,383788,18,Medical,554,1,1,0,0,Enugu,0
CUST01241,32,Female,Employed,179635,192924,12,Travel,645,1,0,0,0,Abuja,0
CUST01242,46,Male,Unemployed,10000,145544,18,Business,746,1,0,0,0,Kano,0
CUST01243,34,Female,Employed,114815,194312,6,Travel,640,1,1,1,1,Lagos,0
CUST01244,43,Female,Unemployed,33012,10058,6,Travel,510,0,1,0,1,Kano,1
CUST01245,51,Female,Unemployed,21417,397871,3,Business,545,1,2,0,1,Ibadan,1
CUST01246,42,Male,Self-employed,60336,374668,12,Medical,342,1,0,0,1,Abuja,1
CUST01247,44,Female,Self-employed,36465,300318,12,Rent,672,1,0,0,0,Ibadan,0
CUST01248,32,Male,Unemployed,17836,212913,3,Rent,549,1,0,0,1,Ibadan,0
CUST01249,39,Male,Student,19689,64266,12,Education,576,1,0,0,1,Abuja,1
CUST01250,20,Female,Self-employed,126939,480262,6,Travel,497,1,1,1,1,Enugu,0
CUST01251,25,Female,Employed,155137,443194,9,Business,591,0,1,0,1,Lagos,0
CUST01252,23,Male,Student,23014,316013,12,Education,541,1,0,0,1,Kano,1
CUST01253,44,Female,Self-employed,160773,176653,12,Education,611,0,2,1,0,Port Harcourt,1
CUST01254,48,Female,Self-employed,135166,316046,18,Education,611,1,0,0,1,Lagos,0
CUST01255,26,Female,Student,13614,477291,12,Medical,491,1,1,0,1,Ibadan,1
CUST01256,18,Male,Employed,193642,408428,18,Medical,788,1,4,2,1,Port Harcourt,0
CUST01257,36,Female,Unemployed,36931,343815,9,Medical,605,1,2,1,1,Lagos,1
CUST01258,44,Female,Student,23455,441922,12,Rent,413,1,1,0,0,Enugu,1
CUST01259,59,Male,Unemployed,39283,355662,6,Medical,606,1,1,0,1,Ibadan,0
CUST01260,30,Male,Employed,162319,25347,3,Business,476,0,0,0,0,Port Harcourt,1
CUST01261,59,Male,Employed,185694,231692,12,Medical,845,1,0,0,1,Abuja,0
CUST01262,40,Female,Unemployed,46218,315924,6,Business,548,1,3,3,1,Lagos,1
CUST01263,21,Male,Employed,165841,100032,18,Rent,523,1,0,0,0,Ibadan,0
CUST01264,19,Male,Employed,149571,22081,3,Travel,580,1,1,0,0,Abuja,0
CUST01265,41,Female,Self-employed,207283,311793,3,Rent,533,1,1,0,1,Kano,0
CUST01266,42,Female,Student,18164,287114,3,Education,560,1,1,1,1,Kano,0
CUST01267,39,Female,Unemployed,33456,295239,9,Rent,593,1,2,0,0,Lagos,1
CUST01268,51,Female,Employed,160023,137538,12,Education,527,1,0,0,0,Kano,0
CUST01269,54,Male,Unemployed,50515,415562,9,Rent,514,1,3,1,0,Port Harcourt,1
CUST01270,59,Male,Student,15317,462312,6,Travel,642,1,0,0,0,Port Harcourt,0
CUST01271,56,Male,Student,22320,214732,3,Rent,447,0,0,0,1,Ibadan,1
CUST01272,32,Female,Self-employed,145317,458200,18,Business,806,1,1,0,1,Port Harcourt,0
CUST01273,48,Female,Employed,117638,184619,3,Business,684,0,2,1,0,Lagos,1
CUST01274,23,Female,Student,13703,184483,3,Education,559,0,0,0,1,Abuja,1
CUST01275,57,Male,Employed,122481,413859,12,Medical,409,1,1,1,0,Abuja,0
CUST01276,30,Female,Student,16671,244845,18,Business,574,1,1,0,1,Ibadan,0
CUST01277,24,Female,Student,15275,20949,12,Education,612,0,2,1,0,Enugu,1
CUST01278,19,Male,Self-employed,135901,342176,3,Education,498,1,1,0,1,Enugu,0
CUST01279,44,Female,Employed,159918,472722,18,Travel,543,1,2,0,0,Kano,0
CUST01280,27,Female,Unemployed,29290,269807,12,Business,505,1,2,1,0,Enugu,1
CUST01281,43,Male,Unemployed,44198,333573,18,Medical,803,1,2,0,1,Lagos,0
CUST01282,22,Female,Unemployed,20996,32505,6,Rent,593,0,0,0,1,Ibadan,1
CUST01283,20,Male,Student,20644,221220,6,Medical,597,1,0,0,1,Enugu,1
CUST01284,33,Female,Employed,150087,179149,9,Education,617,0,0,0,1,Lagos,0
CUST01285,43,Female,Self-employed,109637,117682,6,Business,445,1,1,0,1,Abuja,0
CUST01286,27,Male,Self-employed,98391,163602,12,Education,549,1,1,0,1,Lagos,0
CUST01287,27,Female,Student,22634,132749,18,Education,433,1,2,1,0,Lagos,1
CUST01288,41,Male,Unemployed,37735,487799,3,Medical,494,1,0,0,0,Enugu,1
CUST01289,57,Male,Student,16204,320006,3,Rent,408,0,0,0,0,Enugu,0
CUST01290,35,Female,Self-employed,72535,56466,18,Rent,515,1,0,0,1,Lagos,0
CUST01291,25,Male,Self-employed,76679,131718,12,Business,513,1,0,0,1,Port Harcourt,0
CUST01292,35,Male,Self-employed,61281,304641,6,Business,548,1,0,0,1,Abuja,0
CUST01293,46,Male,Unemployed,25224,193998,3,Education,494,1,3,1,1,Ibadan,1
CUST01294,57,Male,Employed,163946,40588,3,Business,708,1,1,1,0,Port Harcourt,0
CUST01295,42,Male,Employed,155605,419327,6,Education,453,1,1,1,1,Kano,1
CUST01296,38,Female,Unemployed,34920,255045,3,Travel,486,0,0,0,1,Ibadan,1
CUST01297,59,Male,Unemployed,38285,229216,6,Business,413,1,0,0,0,Ibadan,1
CUST01298,39,Male,Unemployed,49499,329423,3,Business,555,0,0,0,1,Kano,0
CUST01299,58,Male,Student,11885,418099,6,Medical,478,0,0,0,1,Ibadan,1
CUST01300,36,Male,Student,15356,188390,6,Travel,537,1,2,0,0,Lagos,1
CUST01301,22,Male,Employed,118818,196906,18,Education,513,1,1,0,0,Abuja,0
CUST01302,57,Male,Student,26132,273230,3,Business,777,1,2,1,0,Lagos,0
CUST01303,44,Male,Employed,143936,88750,18,Medical,612,1,1,0,1,Port Harcourt,0
CUST01304,44,Female,Self-employed,150564,189333,6,Rent,684,1,3,1,0,Enugu,0
CUST01305,29,Female,Student,17564,140609,12,Rent,378,1,2,1,0,Abuja,1
CUST01306,22,Male,Self-employed,61385,45004,12,Travel,665,1,1,0,0,Lagos,0
CUST01307,22,Female,Unemployed,34995,436182,12,Business,688,1,0,0,0,Ibadan,1
CUST01308,39,Male,Self-employed,100593,145212,3,Travel,598,1,0,0,1,Lagos,0
CUST01309,26,Female,Self-employed,159966,111465,12,Rent,530,1,0,0,1,Kano,0
CUST01310,32,Male,Self-employed,83154,394409,3,Rent,644,1,1,0,1,Enugu,0
CUST01311,49,Female,Student,10745,301463,6,Rent,622,0,0,0,0,Enugu,1
CUST01312,35,Male,Employed,186448,125124,9,Medical,610,1,0,0,0,Abuja,0
CUST01313,41,Female,Unemployed,16159,439389,9,Travel,601,1,0,0,0,Port Harcourt,0
CUST01314,23,Male,Employed,153766,495838,3,Travel,581,1,1,0,1,Abuja,0
CUST01315,58,Male,Employed,202776,194183,12,Travel,554,1,0,0,1,Lagos,0
CUST01316,58,Male,Self-employed,156172,173000,12,Travel,624,1,2,1,0,Ibadan,0
CUST01317,51,Female,Student,20827,353602,6,Medical,642,0,1,0,1,Abuja,1
CUST01318,42,Male,Unemployed,14227,235725,6,Business,514,1,1,1,0,Abuja,1
CUST01319,33,Female,Self-employed,127388,295450,12,Rent,492,1,1,0,1,Lagos,0
CUST01320,32,Female,Student,21441,313374,3,Education,494,0,1,1,0,Abuja,1
CUST01321,24,Male,Student,27692,310009,6,Education,526,1,2,0,1,Kano,1
CUST01322,41,Male,Student,19044,389223,6,Medical,696,1,0,0,1,Kano,1
CUST01323,44,Male,Unemployed,22322,216782,6,Business,523,1,2,1,0,Enugu,1
CUST01324,46,Male,Unemployed,24818,241505,6,Business,546,1,0,0,0,Port Harcourt,1
CUST01325,19,Female,Student,23472,156146,6,Medical,565,1,5,1,0,Abuja,1
CUST01326,59,Female,Self-employed,113019,232427,18,Rent,709,1,1,1,1,Ibadan,1
CUST01327,20,Male,Employed,152941,292882,12,Travel,691,1,0,0,1,Port Harcourt,0
CUST01328,23,Male,Student,23973,325531,12,Medical,800,1,2,1,1,Lagos,1
CUST01329,27,Female,Self-employed,127149,277901,6,Medical,439,1,1,0,1,Port Harcourt,1
CUST01330,21,Male,Self-employed,88083,439412,18,Business,794,1,0,0,1,Port Harcourt,0
CUST01331,24,Male,Employed,164487,72987,12,Travel,724,1,0,0,1,Lagos,0
CUST01332,51,Female,Student,20218,396824,12,Business,722,0,2,1,1,Port Harcourt,1
CUST01333,31,Female,Self-employed,71472,473965,3,Travel,622,1,0,0,1,Lagos,0
CUST01334,50,Female,Self-employed,175333,381163,6,Medical,438,1,4,2,0,Kano,1
CUST01335,55,Male,Employed,118592,453875,3,Education,533,1,0,0,1,Enugu,0
CUST01336,53,Female,Self-employed,78034,176710,12,Travel,540,1,3,2,1,Enugu,1
CUST01337,19,Male,Student,25741,279266,12,Rent,663,1,2,0,1,Enugu,1
CUST01338,35,Female,Self-employed,171575,384114,9,Education,678,1,0,0,0,Enugu,0
CUST01339,56,Male,Employed,166215,469472,12,Medical,662,0,1,1,1,Ibadan,1
CUST01340,29,Male,Unemployed,32910,408963,12,Medical,468,1,3,1,1,Enugu,1
CUST01341,52,Male,Employed,129013,155539,18,Medical,518,1,1,1,1,Enugu,0
CUST01342,27,Male,Unemployed,17549,138629,3,Business,646,1,3,0,1,Port Harcourt,1
CUST01343,48,Female,Student,12447,152912,18,Business,531,0,1,0,0,Kano,1
CUST01344,45,Female,Self-employed,94004,475912,18,Business,582,1,1,1,0,Ibadan,1
CUST01345,19,Male,Self-employed,67988,27023,9,Rent,598,1,1,0,1,Ibadan,0
CUST01346,59,Male,Student,16083,23769,18,Rent,671,1,2,1,1,Enugu,1
CUST01347,24,Male,Unemployed,23898,211645,9,Medical,659,1,0,0,0,Ibadan,0
CUST01348,53,Female,Unemployed,13278,155587,3,Business,519,1,3,0,1,Kano,1
CUST01349,39,Female,Student,23483,330685,12,Travel,850,1,0,0,1,Ibadan,1
CUST01350,57,Male,Student,19897,238433,18,Travel,664,1,0,0,1,Kano,0
CUST01351,55,Female,Unemployed,14012,344846,3,Rent,561,1,2,0,0,Port Harcourt,1
CUST01352,58,Male,Employed,172574,313112,12,Rent,541,1,1,1,0,Kano,0
CUST01353,36,Male,Employed,169528,107073,6,Medical,766,0,0,0,1,Lagos,0
CUST01354,38,Male,Student,18529,375501,6,Rent,525,1,2,0,1,Ibadan,1
CUST01355,40,Male,Unemployed,30508,99897,12,Travel,620,1,1,1,0,Abuja,1
CUST01356,28,Female,Unemployed,43625,373998,12,Education,471,0,1,0,1,Enugu,1
CUST01357,44,Male,Unemployed,28255,326832,6,Business,525,1,0,0,1,Lagos,1
CUST01358,29,Male,Unemployed,15163,330182,12,Travel,571,1,1,1,0,Kano,1
CUST01359,35,Female,Student,16983,303846,18,Travel,657,1,0,0,0,Ibadan,0
CUST01360,25,Female,Student,16830,60376,9,Travel,564,0,1,0,1,Abuja,1
CUST01361,22,Female,Self-employed,42551,150631,9,Rent,626,1,1,0,0,Port Harcourt,1
CUST01362,40,Female,Unemployed,30185,490989,3,Rent,850,1,1,1,0,Kano,1
CUST01363,31,Female,Student,22898,226859,6,Travel,609,1,1,0,1,Abuja,0
CUST01364,59,Female,Self-employed,150841,445207,6,Rent,567,1,2,0,1,Abuja,0
CUST01365,42,Male,Employed,198430,418278,3,Medical,388,1,0,0,0,Ibadan,0
CUST01366,54,Male,Student,27786,298458,9,Medical,495,1,2,0,1,Abuja,0
CUST01367,36,Male,Employed,198718,441342,9,Medical,583,1,0,0,0,Abuja,0
CUST01368,19,Female,Student,17092,166901,18,Rent,704,1,1,0,0,Ibadan,0
CUST01369,43,Female,Employed,144215,376404,3,Education,466,1,0,0,1,Port Harcourt,0
CUST01370,56,Male,Student,22437,487558,9,Rent,770,1,3,0,1,Lagos,1
CUST01371,22,Female,Unemployed,39184,101116,12,Medical,463,1,1,0,1,Ibadan,1
CUST01372,27,Male,Student,20299,191901,9,Business,582,1,0,0,1,Enugu,0
CUST01373,34,Female,Employed,149033,380448,6,Travel,449,1,0,0,1,Lagos,1
CUST01374,39,Female,Employed,137914,346542,12,Travel,583,1,0,0,1,Abuja,0
CUST01375,28,Female,Unemployed,55294,39441,3,Medical,658,1,2,0,0,Lagos,0
CUST01376,27,Male,Self-employed,140910,17553,9,Rent,630,0,0,0,0,Lagos,0
CUST01377,18,Male,Student,23819,93512,3,Travel,560,1,1,0,1,Port Harcourt,0
CUST01378,32,Male,Student,20330,416228,9,Travel,485,0,3,1,1,Ibadan,1
CUST01379,41,Male,Unemployed,18342,39961,12,Rent,785,1,1,0,0,Enugu,0
CUST01380,41,Female,Unemployed,39955,385681,12,Medical,591,1,2,1,1,Lagos,1
CUST01381,35,Female,Unemployed,27148,68359,9,Medical,695,0,0,0,1,Port Harcourt,0
CUST01382,52,Male,Self-employed,134935,303380,12,Education,633,1,2,1,1,Port Harcourt,0
CUST01383,26,Female,Self-employed,103032,95972,12,Education,423,1,2,1,0,Abuja,1
CUST01384,36,Male,Self-employed,102136,218453,6,Medical,468,1,1,1,0,Port Harcourt,1
CUST01385,23,Female,Employed,146055,415878,18,Education,519,1,2,2,0,Lagos,0
CUST01386,49,Male,Student,19598,387514,9,Education,566,1,2,1,1,Abuja,1
CUST01387,34,Female,Self-employed,111237,347776,6,Rent,680,1,1,0,1,Port Harcourt,0
CUST01388,52,Female,Student,14258,45720,3,Medical,554,1,2,0,1,Ibadan,1
CUST01389,35,Female,Student,19493,330246,18,Education,466,0,0,0,0,Abuja,1
CUST01390,54,Male,Employed,181095,364807,6,Medical,850,0,3,1,1,Kano,0
CUST01391,46,Female,Employed,156596,444596,9,Education,603,1,1,0,0,Abuja,0
CUST01392,18,Female,Self-employed,108772,192508,3,Business,603,1,0,0,0,Kano,0
CUST01393,50,Female,Employed,175504,363128,18,Medical,773,1,3,0,0,Ibadan,0
CUST01394,52,Female,Student,24533,47065,9,Education,640,1,5,2,1,Enugu,0
CUST01395,49,Male,Unemployed,31172,232745,18,Travel,583,1,0,0,1,Lagos,1
CUST01396,59,Female,Self-employed,113974,409108,18,Business,634,1,0,0,0,Abuja,0
CUST01397,24,Female,Student,20986,128844,6,Medical,604,1,0,0,1,Abuja,1
CUST01398,28,Male,Unemployed,42266,224521,9,Education,645,1,2,1,1,Enugu,1
CUST01399,43,Female,Employed,163207,282914,9,Medical,709,0,0,0,1,Ibadan,1
CUST01400,45,Male,Self-employed,90535,100372,6,Business,385,1,0,0,0,Ibadan,0
CUST01401,58,Male,Unemployed,43300,226630,9,Medical,511,1,0,0,1,Kano,1
CUST01402,59,Female,Employed,116711,448086,18,Travel,431,1,3,1,1,Kano,1
CUST01403,38,Male,Employed,201663,321127,6,Travel,449,0,1,0,1,Kano,0
CUST01404,33,Female,Student,13589,453918,12,Medical,491,1,0,0,1,Abuja,1
CUST01405,23,Male,Self-employed,177998,47990,6,Travel,615,1,0,0,1,Abuja,0
CUST01406,49,Male,Employed,148855,45958,12,Education,578,1,0,0,0,Lagos,0
CUST01407,55,Male,Self-employed,69175,385379,3,Education,752,1,0,0,1,Kano,0
CUST01408,48,Female,Unemployed,29159,347876,6,Education,582,1,1,1,0,Ibadan,0
CUST01409,55,Female,Self-employed,90725,203143,9,Business,565,0,1,1,1,Enugu,0
CUST01410,54,Male,Self-employed,61113,239860,6,Rent,451,1,1,0,1,Enugu,0
CUST01411,38,Male,Unemployed,45480,84069,6,Rent,593,1,0,0,0,Abuja,1
CUST01412,24,Male,Student,17092,214149,3,Business,514,1,1,0,1,Lagos,1
CUST01413,18,Female,Student,20356,491993,3,Rent,621,1,1,0,1,Lagos,0
CUST01414,59,Male,Employed,166791,180165,12,Business,742,0,0,0,0,Kano,0
CUST01415,18,Male,Employed,185133,177626,9,Business,610,1,2,0,1,Lagos,0
CUST01416,28,Male,Self-employed,143414,75990,18,Rent,576,1,3,1,0,Abuja,1
CUST01417,18,Female,Employed,135735,53617,3,Rent,533,1,3,1,1,Enugu,1
CUST01418,28,Female,Unemployed,41850,272608,9,Rent,706,1,0,0,1,Ibadan,0
CUST01419,46,Male,Employed,201673,79006,3,Travel,684,1,0,0,1,Lagos,0
CUST01420,58,Male,Self-employed,111601,103466,9,Rent,639,1,1,0,1,Ibadan,0
CUST01421,31,Male,Employed,127266,442296,6,Travel,458,1,1,0,1,Enugu,1
CUST01422,33,Female,Unemployed,10000,351774,18,Rent,671,1,3,3,1,Port Harcourt,0
CUST01423,37,Male,Self-employed,55265,273853,9,Education,610,0,1,0,1,Port Harcourt,0
CUST01424,21,Male,Self-employed,71998,441381,12,Business,621,0,2,0,0,Kano,0
CUST01425,28,Male,Student,21024,92370,3,Travel,572,1,2,1,0,Abuja,0
CUST01426,20,Female,Unemployed,34833,141990,9,Travel,718,1,0,0,0,Enugu,0
CUST01427,31,Male,Employed,106602,337608,9,Education,472,1,0,0,1,Lagos,0
CUST01428,28,Female,Unemployed,52509,494162,12,Travel,659,1,0,0,1,Enugu,0
CUST01429,46,Female,Student,18682,133045,6,Travel,526,1,2,2,1,Port Harcourt,1
CUST01430,49,Female,Student,20388,84007,6,Business,649,1,2,0,1,Port Harcourt,1
CUST01431,33,Female,Self-employed,87422,65565,3,Education,732,1,1,0,1,Enugu,0
CUST01432,47,Male,Student,25419,157685,12,Travel,597,0,0,0,1,Enugu,1
CUST01433,30,Male,Employed,179317,18520,6,Education,617,1,1,0,1,Port Harcourt,0
CUST01434,56,Male,Self-employed,126995,210856,3,Medical,605,1,5,3,1,Abuja,0
CUST01435,25,Female,Self-employed,159646,372512,18,Education,569,1,0,0,1,Lagos,0
CUST01436,40,Male,Student,20883,120415,12,Medical,465,1,1,0,0,Enugu,1
CUST01437,45,Female,Student,20507,152245,9,Education,524,1,2,0,1,Enugu,1
CUST01438,57,Female,Student,23989,153856,18,Medical,577,1,0,0,1,Abuja,0
CUST01439,53,Female,Employed,147267,247587,3,Medical,452,1,0,0,1,Port Harcourt,0
CUST01440,24,Female,Self-employed,169338,222955,6,Business,537,1,1,0,0,Lagos,0
CUST01441,24,Male,Employed,190281,395440,12,Business,635,1,2,1,1,Abuja,0
CUST01442,58,Female,Unemployed,30054,326424,6,Medical,698,1,1,0,0,Ibadan,1
CUST01443,46,Male,Employed,120722,462560,18,Education,523,1,0,0,0,Port Harcourt,0
CUST01444,43,Male,Unemployed,44338,389365,12,Education,530,1,0,0,1,Ibadan,1
CUST01445,42,Female,Unemployed,33533,238650,18,Travel,466,1,2,2,1,Lagos,1
CUST01446,30,Male,Student,19829,448914,3,Education,520,0,0,0,1,Port Harcourt,1
CUST01447,29,Female,Student,19456,47686,12,Education,588,1,2,1,0,Lagos,1
CUST01448,37,Male,Self-employed,95069,462270,18,Medical,626,1,1,0,0,Enugu,0
CUST01449,41,Male,Student,27845,42183,12,Rent,782,1,1,0,0,Kano,1
CUST01450,28,Female,Student,20036,285025,3,Travel,491,1,0,0,1,Enugu,0
CUST01451,36,Female,Student,13675,118971,12,Travel,529,1,4,1,1,Abuja,1
CUST01452,47,Male,Student,22029,172899,9,Education,549,1,3,1,1,Ibadan,1
CUST01453,32,Female,Unemployed,31512,87610,9,Medical,661,1,3,2,1,Lagos,1
CUST01454,43,Male,Employed,158880,427401,6,Medical,683,1,0,0,1,Kano,0
CUST01455,47,Male,Unemployed,43316,231835,12,Business,535,1,4,0,0,Port Harcourt,0
CUST01456,44,Female,Unemployed,24311,400253,12,Medical,608,1,0,0,0,Lagos,0
CUST01457,40,Male,Self-employed,71412,287047,6,Medical,517,1,0,0,0,Ibadan,0
CUST01458,32,Male,Employed,206256,104448,9,Business,610,1,0,0,0,Kano,0
CUST01459,23,Male,Employed,92636,142993,18,Medical,644,1,0,0,1,Lagos,0
CUST01460,44,Female,Student,20957,405584,18,Travel,673,1,2,1,0,Port Harcourt,1
CUST01461,20,Female,Employed,168697,80221,12,Travel,763,1,0,0,1,Lagos,0
CUST01462,38,Female,Student,25466,83906,18,Education,585,0,0,0,1,Kano,1
CUST01463,41,Male,Student,14976,473129,3,Rent,632,1,0,0,0,Kano,0
CUST01464,31,Female,Unemployed,21766,451768,6,Travel,542,0,3,2,0,Kano,1
CUST01465,53,Female,Student,21344,177942,6,Education,497,1,1,0,1,Enugu,1
CUST01466,49,Male,Self-employed,115855,120608,9,Medical,557,1,0,0,1,Lagos,0
CUST01467,51,Female,Student,10000,138193,6,Travel,457,1,1,0,0,Enugu,1
CUST01468,27,Male,Employed,150473,308664,18,Medical,545,0,0,0,1,Kano,0
CUST01469,25,Male,Student,19934,449857,12,Rent,770,1,0,0,1,Kano,1
CUST01470,28,Male,Unemployed,37917,358226,18,Medical,542,1,1,0,1,Port Harcourt,1
CUST01471,55,Female,Self-employed,93471,48018,12,Education,543,1,1,1,1,Kano,1
CUST01472,34,Female,Self-employed,40661,173393,3,Travel,661,1,1,0,0,Abuja,1
CUST01473,30,Female,Self-employed,138063,199606,12,Medical,568,1,3,2,0,Enugu,1
CUST01474,22,Female,Employed,125247,67661,18,Rent,604,0,2,1,1,Kano,0
CUST01475,56,Female,Self-employed,111310,168087,6,Rent,461,1,3,1,0,Enugu,1
CUST01476,56,Female,Student,12950,87095,12,Medical,552,1,1,0,0,Lagos,0
CUST01477,28,Male,Student,18160,404965,9,Medical,664,1,0,0,0,Enugu,0
CUST01478,26,Male,Unemployed,25938,416659,18,Rent,505,1,0,0,1,Port Harcourt,1
CUST01479,37,Male,Employed,191541,456913,6,Rent,559,1,1,1,1,Lagos,0
CUST01480,33,Male,Unemployed,38408,165295,12,Education,423,1,2,2,1,Ibadan,1
CUST01481,22,Female,Student,21345,238341,3,Rent,721,1,0,0,1,Abuja,1
CUST01482,36,Female,Self-employed,31546,477576,3,Medical,450,1,0,0,1,Kano,1
CUST01483,53,Male,Employed,159807,468712,12,Business,589,1,2,1,1,Lagos,0
CUST01484,40,Male,Unemployed,29747,327627,18,Medical,607,1,2,1,0,Lagos,0
CUST01485,44,Female,Unemployed,29877,121876,3,Education,628,1,1,0,1,Enugu,0
CUST01486,19,Male,Self-employed,120894,104062,3,Travel,398,1,0,0,1,Enugu,1
CUST01487,31,Male,Unemployed,34962,393540,12,Business,748,1,0,0,0,Abuja,0
CUST01488,24,Male,Unemployed,10000,145724,9,Travel,659,1,1,1,1,Enugu,1
CUST01489,26,Female,Self-employed,67711,355894,12,Rent,594,1,0,0,1,Abuja,0
CUST01490,56,Male,Self-employed,67360,48592,6,Medical,812,1,0,0,1,Port Harcourt,0
CUST01491,40,Female,Unemployed,13647,444699,18,Business,508,0,0,0,1,Port Harcourt,1
CUST01492,51,Female,Employed,123490,393349,9,Travel,669,0,2,1,1,Port Harcourt,1
CUST01493,36,Female,Self-employed,131996,108249,9,Rent,653,1,0,0,1,Kano,0
CUST01494,44,Female,Unemployed,44482,265902,9,Business,461,1,0,0,0,Enugu,1
CUST01495,27,Male,Employed,154114,345380,6,Medical,740,1,0,0,0,Ibadan,0
CUST01496,50,Female,Unemployed,41245,97051,9,Business,579,1,0,0,0,Ibadan,0
CUST01497,47,Male,Student,25366,84226,12,Business,681,1,1,0,1,Port Harcourt,1
CUST01498,30,Female,Unemployed,32256,90217,3,Rent,522,0,2,0,1,Kano,1
CUST01499,38,Male,Self-employed,72385,400823,12,Medical,591,0,1,1,0,Enugu,0
CUST01500,37,Female,Employed,157446,475174,9,Business,590,0,0,0,1,Port Harcourt,0
